Index,Time,X-POSF,X-TCMD,Y-POSF,Y-TCMD,Z-POSF,Z-TCMD,S-SPEED,S-LMDAT
64,64,-0.017334178745518413,-0.9771217959914027,0.026834730264617124,1.215954118181548,0.027945348936766878,11.01808460051661,0,0.0002225259644914102
65,65,-0.014047106570350246,-0.9559852483325858,0.02637025407427419,1.207825247954983,0.027150220919480408,10.98598000498093,0,0.0003667118578993623
66,66,-0.016247133135066927,-0.9701478811996508,0.026374902330986928,1.202570113707872,0.026843366783759547,10.98265330247449,0,0.0002629339182189526
67,67,-0.015408118570415416,-0.9624802217225719,0.026594940557110539,1.187835319003608,0.027927074271893323,10.99734559046442,-1,0.0002727682157114504
68,68,-0.014506781458734611,-0.9529478796445803,0.026303437082616048,1.216080610319097,0.026738618490859237,11.00013326187363,0,0.0003864638441932203
69,69,-0.016307128442491152,-0.9627870241594874,0.025705223131575444,1.192128725598059,0.026626466688096744,11.00689261686106,0,0.0003528545542045229
70,70,-0.016512885947989626,-0.9557629161081272,0.025968686884879202,1.217469659329743,0.027895697328510563,10.99810686985502,-1,0.0003912045276907248
71,71,-0.015426517947111728,-0.9716702959220975,0.026601092747273659,1.211819262364421,0.027401894264413168,10.98911414891249,-1,0.000291897622056333
72,72,-0.016649958132940533,-0.9658033876888776,0.026359688092558828,1.195207208152567,0.026163045040111819,11.01276389252717,-1,0.0002564412695036138
73,73,-0.015128298421456545,-0.9621786271998789,0.026927076017404156,1.219656671231113,0.027519012701533268,10.98686516057191,0,0.0003051419447346776
74,74,-0.016634810564139159,-0.9976934257456623,0.026632589429400239,1.20188808299152,0.027316675997455273,11.00300284830993,0,0.000341614429886393
75,75,-0.017253596415742905,-0.9542351786171412,0.025556223115989398,1.181025914967908,0.026203930833241278,10.99400317288621,-1,0.0003067831657253916
76,76,-0.015657423091458449,-0.9974942000149951,0.025416730477858328,1.214246286358788,0.027896678237081415,11.01100088287998,1,0.0003409712077063513
77,77,-0.014764788101856111,-0.9804889237005268,0.025569650938833732,1.214086481619048,0.027121742063458718,10.98712937047055,0,0.0002215726832680277
78,78,-0.017911051456060645,-0.9685402851609712,0.025576321415496969,1.1878077306188,0.027046868997254295,11.00262540041642,-1,0.0002236348895214413
79,79,-0.016852376002378999,-0.9874738031043833,0.02622945004208771,1.209666700397363,0.027724119710725168,11.01788258352344,0,0.0002768281293491857
80,80,-0.014878267933983389,-0.9812660997530314,0.02550256661313529,1.197372687287926,0.027159602475600494,11.01708096100129,1,0.0003036248245985756
81,81,-0.015525784475135336,-0.9817401663981766,0.025580536114782056,1.204351513581353,0.026948361664253469,11.01249035643345,0,0.0002038637567765724
82,82,-0.016453733781672693,-0.9622996425304717,0.026669155137942553,1.208394212631823,0.026775083846493117,11.00344197822617,-1,0.000330478482554757
83,83,-0.017935288633996294,-0.9640870458420242,0.025012268273353944,1.207278554395141,0.026481437750275737,11.0133447966214,1,0.0002939118940843719
84,84,-0.016552104128907952,-0.9961604134046596,0.025019802425044896,1.197687040318407,0.027105120686737882,10.98869634615037,0,0.0002203941558711836
85,85,-0.016453360295468591,-1.008485420081064,0.025111678407238349,1.208839251457382,0.026127709221117106,11.00060687353472,0,0.0002375341540106687
86,86,-0.01417385145416861,-0.9812141338065453,0.025736322636215433,1.206335489194452,0.027877989320579191,10.982821862457,1,0.0002810774866180988
87,87,-0.016638885122620795,-0.9701091942169484,0.025152995763583291,1.218494012569414,0.026942430359459053,10.99609239032692,0,0.0003882000123018134
88,88,-0.014784987488382851,-0.9973034777939516,0.025603500150039746,1.194426925088303,0.026008084530408884,11.0123175183962,0,0.0002127317151341165
89,89,-0.014334853485944066,-0.9675612924344246,0.025762272986784598,1.218172627970618,0.026878579965999658,11.01930907862716,1,0.0002206286899102972
90,90,-0.014534870362952194,-0.9534178020111345,0.026306972792291248,1.205693255950763,0.026154282691054589,11.01773066131963,0,0.0003631536907743169
91,91,-0.017929171965356358,-0.9829013218837117,0.026965215745474613,1.199135399853801,0.026065732354645609,11.00796635979385,1,0.0002728445444308052
92,92,-0.01784397427465154,-0.9640515076320295,0.025128955962314212,1.215378157608844,0.026788107867972984,11.01064041976704,0,0.0002364611404668701
93,93,-0.016160828793740815,-0.9874770665657827,0.025702014168064408,1.213180928486986,0.02743930978933681,11.00770949891942,-1,0.0003603897240512262
94,94,-0.014926500248339865,-0.9644127007973184,0.025623495619964121,1.212887439012274,0.027584312331201857,10.98360890873598,1,0.000233771336391493
95,95,-0.016434959268244349,-0.9714191365329918,0.025050639917928313,1.188394660170281,0.026217012793966318,10.99900100827559,0,0.0003805467407435271
96,96,-0.016436259124028577,-0.9544935881172231,0.025936274177338181,1.191910661531662,0.027940606947343492,11.01714904088795,0,0.0003691549550532365
97,97,-0.015285624833761436,-0.9685361715160936,0.026160310091488607,1.203971789380173,0.027786560718395997,10.9827036783219,0,0.0002493488682208214
98,98,-0.01604445081281133,-0.9897558248263046,0.025379888065894116,1.212339782713571,0.027751227734165333,11.00235905965459,1,0.0002595069523250279
99,99,-0.016929620395601502,-0.9958367421646825,0.025010976419996809,1.202396035804191,0.026133986791298636,11.01313907071561,0,0.0003567576502989732
100,100,-0.014641701482129822,-1.007499214875966,0.026047986553797135,1.183839441704007,0.026484057188919954,11.00009949181776,1,0.0003580168701498136
101,101,-0.014453230629696851,-0.9984808322141336,0.026732394071206304,1.18992476422406,0.026531266127892902,10.99197151298036,0,0.0002794643604495332
102,102,-0.016550573688974699,-0.9567257520841265,0.025339550816783966,1.187000101007712,0.027019458094465158,11.0169331923005,0,0.0003492200540110901
103,103,-0.014500367366613989,-0.9829782914656399,0.025994244801669168,1.212826324046512,0.026479338742078438,11.01201957751545,-1,0.000240516787449872
104,104,-0.01414938709225645,-0.9776127116375412,0.026005688244809526,1.196846608451677,0.026671791602579036,10.99694605006112,0,0.0002293526956104631
105,105,-0.016085264935289549,-0.9619996156458581,0.025814434763404049,1.189749464744754,0.026701124418538651,10.98809357885345,0,0.0002742244270073612
106,106,-0.014834669144496335,-0.9794178081016763,0.025099152559845746,1.180923654057283,0.026997002196552822,11.01629133503333,-1,0.0003664063080644276
107,107,-0.017167294587121986,-0.9769631225327753,0.02531824291249235,1.219589110248712,0.026498772775077138,10.98528192834407,-1,0.0002628553216057247
108,108,-0.017617190294230433,-0.9531418932108433,0.026375323049128829,1.19235190453304,0.027549129180686888,10.98769074463347,0,0.0002683543578872295
109,109,-0.015745994147428364,-0.9837998807914675,0.025788406004275819,1.201727703783892,0.026182168233670117,10.99342075786261,1,0.000377648746319014
110,110,-0.017487627111767618,-0.9569412657224824,0.026637664015839065,1.186860851837423,0.0271673714818031,10.99123720157533,-1,0.0002390186415722936
111,111,-0.015523738001885789,-0.9791468006043855,0.026474669043325183,1.181922755038947,0.0274857257754514,10.98693642010063,-1,0.0003152799123185015
112,112,-0.015963268188490479,-0.9768455087393441,0.026872673847082158,1.191893850542268,0.026647399926809104,11.00248466918985,0,0.0002745046689585679
113,113,-0.017848227635078737,-0.9536054731755924,0.026557601459943635,1.205309911425527,0.027447757252160906,10.98856531863097,0,0.0002490404223661476
114,114,-0.015019760013782444,-0.9949991817520719,0.026312789462287905,1.187874349663312,0.027424553073147794,10.9851736483445,0,0.0002749063011683425
115,115,-0.017513875250780658,-0.9706054066137512,0.026913220511458617,1.214313283903491,0.026431275633663459,11.0197847259038,0,0.0003319747704669294
116,116,-0.015184215901262475,-0.9843715518929734,0.025897370224799529,1.204118119287886,0.026277107857754636,11.00676157187397,0,0.0002475069225626627
117,117,-0.016072383860013636,-0.9556829852459781,0.026332271507781543,1.211933201821263,0.027246292939251404,10.9830658840992,1,0.0002087413226638095
118,118,-0.016733108588397088,-0.967955084891264,0.025862710105561473,1.196506369688953,0.026204169115437947,10.98374976856623,1,0.0003336401381998375
119,119,-0.014464021832688374,-0.9547275954011549,0.026733397554480745,1.188253752987751,0.027508911257134516,11.0019406216716,-1,0.0003586602272849953
120,120,-0.015580937273419604,-0.9518062273393348,0.025190016283978656,1.191533782492548,0.026883429403109598,10.98840513268172,-1,0.0002677440860577567
121,121,-0.0166934985267344,-0.9632847592564782,0.026126505733450777,1.196973132819436,0.026418368029007704,11.01981985633584,0,0.000205245283383477
122,122,-0.017934221806832129,-0.9800665683077997,0.02655918304456957,1.188735625747317,0.027192909045094305,10.98635140941962,0,0.0002094517287104894
123,123,-0.015578971929385298,-0.9801349680927404,0.025451123598395669,1.214615178397185,0.027807639281646965,10.98484354142589,0,0.0003191201666861797
124,124,-0.0167278473824236,-1.006523844972065,0.026990585832309722,1.18170662586836,0.027014428783652764,11.00944792980828,1,0.0002756406082449659
125,125,-0.017520932885927973,-0.9919032898976914,0.025441183423197289,1.202499466804847,0.02685375412885577,10.98099498066516,-1,0.0002856683224869624
126,126,-0.014209416085765886,-0.9979603917305245,0.026784911171002478,1.216094723010241,0.026516269013649205,11.00347836037073,-1,0.0003125191606786895
127,127,-0.017515285172142153,-0.9650419038856572,0.025435096449654415,1.193877531104049,0.026052345479180603,11.01339892261123,1,0.0002998681305560861
128,128,-0.015086337866078733,-0.9924157865012326,0.025973290869528202,1.196842941927159,0.026904244722438974,10.9915073365361,0,0.0002379750940663394
129,129,-0.01479836120136991,-0.9981185112484861,0.025831487278328936,1.215469624473787,0.027284101517629566,11.00349582447365,0,0.000284688643002251
130,130,-0.01438905994823126,-0.9980030878825534,0.02552726968962328,1.183453013974698,0.026962859726675576,10.98457647736099,0,0.0003060841086411106
131,131,-0.017691127253859334,-0.9853297656178527,0.025201881239644446,1.214280556821767,0.02731960602955914,10.98898786790837,-1,0.0002114204823637832
132,132,-0.017730954267354635,-0.9734242238525135,0.026791241009699554,1.191527103686706,0.026793227982603252,11.00461125205856,0,0.0003419218147176779
133,133,-0.015839882205842683,-0.9654754245541711,0.025277435157175419,1.207910960646599,0.027109167003549164,10.98502547358209,0,0.0002144347690965423
134,134,-0.015048183570351929,-1.00838726507259,0.025365907188630424,1.194708305943114,0.026255820888073534,10.98257139235834,1,0.0003158581097570582
135,135,-0.015839330928430328,-1.008291069987835,0.025597884913795752,1.190907601739251,0.026240491419723649,11.01358017847798,0,0.0003031925875167654
136,136,-0.014437775071059917,-0.9703272402529579,0.026455488966013466,1.211972374721111,0.026560948786633502,10.99638372262784,1,0.0003079102407951504
137,137,-0.017903617174449129,-0.9682665487118144,0.025453809325945681,1.188106533687097,0.027348634080500533,10.9963226580347,0,0.0003887562230861529
138,138,-0.015078354400614263,-0.9933713260320178,0.02518465563402222,1.208494182196806,0.027458751349444307,11.00152275924322,1,0.0003825639741666848
139,139,-0.014927674195726378,-0.955834902195838,0.026613892603865732,1.183059578586561,0.027141240805364977,10.99863625142816,0,0.0003355692447867076
140,140,-0.015403306113197951,-0.9856211646637009,0.026970646999318129,1.214355911010067,0.026818513663479166,11.01943458104899,1,0.0003750484557056197
141,141,-0.014243094015136374,-0.9598846698446024,0.026206158522174412,1.187962474097536,0.027337537046245575,11.01493247184384,0,0.00028062969708016
142,142,-0.016560205806618197,-0.9991330232622919,0.026431140634225619,1.216804750860471,0.027732917136443228,10.9811764260417,0,0.0002581407855760112
143,143,-0.014982760371870305,-0.9861406740059869,0.026813378180560763,1.185447572518834,0.027900687600971096,11.00272133371835,0,0.0003850771085877132
144,144,-0.015065093820415211,-1.008512860605175,0.025448052913114787,1.196807129775054,0.027483534587619769,11.01066376127302,0,0.0002834954175212469
145,145,-0.014739123191442917,-0.9531943400619795,0.026791985866911637,1.215264734506446,0.026940150470484987,11.01674853314892,0,0.0002829499585454921
146,146,-0.015335996065117001,-0.9525783785824077,0.025101440277010698,1.195437407793901,0.026282205535647356,11.00191712806399,-1,0.0002722834373103946
147,147,-0.014273370894627864,-0.9945192671601972,0.025704310401807609,1.192645281817667,0.026925306171923607,10.99604890908371,-1,0.0002762039426757549
148,148,-0.016911711953176246,-0.9783118819352753,0.025851544345787472,1.191567595507846,0.026240892753673355,10.9971712616248,0,0.0002654685655544406
149,149,-0.015357029470214343,-0.9672695221866715,0.025294083551342782,1.186451314747461,0.026892551768835472,10.98842673015584,1,0.0002667333968845041
150,150,-0.017926903023353969,-0.9928192732561946,0.026499866525220205,1.181546456455217,0.027630167727321069,11.00948971421076,1,0.0003792661813843556
151,151,-0.017037294953965963,-0.9955481155438051,0.026706422653987379,1.202641598820695,0.026485183403870231,11.01303657473972,0,0.0002556823811633479
152,152,-0.015351137351175518,-0.9564582718919704,0.026903164665370745,1.214766740973169,0.027844963753208232,10.99746478469484,1,0.0003786382557131899
153,153,-0.015751791861723988,-1.00058672917027,0.025328769600085788,1.184659084713817,0.027946612456914065,11.00458118784382,0,0.0003961344248104721
154,154,-0.014752688008478421,-0.9945179213856279,0.025761222403185596,1.215971453896287,0.026129188526778334,10.98446544775236,0,0.0002562329279054254
155,155,-0.017256681619350758,-0.982224610825712,0.026823169411063351,1.195315020288424,0.026955969871075042,11.01252444375483,0,0.0002754475322408222
156,156,-0.01556298302741844,-0.9795755131138165,0.025229703579052142,1.181939117213826,0.027837393221842963,11.01052809585837,-1,0.0003363897434757859
157,157,-0.017453814175284819,-1.007429863684829,0.026949842115816979,1.182363533366519,0.027947321090120155,11.01958444826266,1,0.0003794305970422927
158,158,-0.017839770819401812,-1.005015339411387,0.025452041802163688,1.21687949970795,0.026453919638177715,11.01232668197576,0,0.0002574607415815895
159,159,-0.016964937305622232,-0.9732285914055847,0.025007419543168794,1.18485228718918,0.027746648931205681,10.99712869596193,1,0.0002151149067804961
160,160,-0.016980275679112353,-0.9676810432649896,0.026994030754556225,1.211054515461768,0.026187701667557461,10.99739095473922,1,0.0003186575492354031
161,161,-0.016801190022164677,-0.9654881121053744,0.025183561370441802,1.180769324750617,0.02671262043435137,11.00973273689677,1,0.0003368643016488607
162,162,-0.014990538219717235,-1.006943343323863,0.025397175839476288,1.207398507455939,0.027384687422884534,11.01921275280856,0,0.000253814759995927
163,163,-0.017173414807299465,-0.973699243008573,0.026275146638017929,1.180702614942636,0.026039933971959153,11.01836584035469,-1,0.0002673250751236311
164,164,-0.016755197683473586,-0.9782497349046719,0.026784742795189321,1.194651771393836,0.026476971762849966,11.01632647181493,0,0.0002607795512059008
165,165,-0.015045724325069683,-0.9898385265843418,0.026809653785026717,1.190173259307217,0.027152222514249424,11.00308963445149,-1,0.0002661936275211554
166,166,-0.017512699773854345,-1.001416099372807,0.026958588116621836,1.196974826241815,0.027892332155145985,10.99044745839698,0,0.0003594242809833231
167,167,-0.017156141466793763,-0.9914946738036257,0.025109988233882871,1.185829702751654,0.027680590940875813,11.00453105229479,-1,0.00027611812666528
168,168,-0.015571919818307606,-0.9757244735607971,0.025693644851893953,1.201771606194444,0.027203440013289164,10.98434311481906,0,0.0003534328708187299
169,169,-0.016280224774963048,-0.962369236708697,0.026677896810155827,1.187480535855243,0.027712734391890523,11.00657339740127,0,0.0003773927110000388
170,170,-0.015419814148137711,-0.9561223490670108,0.026944333630178636,1.201268966811492,0.027345151273436022,10.99638867955952,0,0.0003682595124838933
171,171,-0.017167140454996784,-0.989743716183763,0.026378129265275704,1.192709200875832,0.026499304463284384,11.00028589551495,0,0.0003335029576361148
172,172,-0.014250123188645214,-0.9601227708862484,0.026540189453478639,1.186241506481793,0.026008693314586655,11.00798086950319,0,0.0003549446167364497
173,173,-0.016596716285341696,-0.9549822337163032,0.026121496481721733,1.214793908753019,0.026158984132043858,11.00634930477022,0,0.0003564892170425988
174,174,-0.016232931313653221,-0.9976112607087032,0.025243777093703901,1.182510180952223,0.026594445488823521,10.9896902377309,0,0.0003835464916664484
175,175,-0.01577763295566802,-0.9685760861230757,0.025422515885998281,1.187581526811002,0.026915357094294663,11.01960912792505,0,0.0003168623472895619
176,176,-0.017266455955999512,-0.9526843080121866,0.025224465526523281,1.182709672339899,0.026406815048767185,10.98632521354402,0,0.0003392650257531228
177,177,-0.017550793229150988,-0.9735778986794811,0.02505929869283683,1.199346799955682,0.026175070817048986,10.99263594272295,0,0.0003344543341406428
178,178,-0.016885051999263375,-0.9617785896746608,0.026420395846256581,1.196799722566684,0.027935012609511835,10.98644989326247,1,0.0002070209434889877
179,179,-0.017624126416741041,-0.9892102361262579,0.025447387704134437,1.215120949874619,0.02732970443284443,10.99205282398402,0,0.000307317990863461
180,180,-0.016558142186839691,-0.9629744488038834,0.026276274523232078,1.205468287205169,0.02675070362193243,11.00397777959474,1,0.0002673278976070383
181,181,-0.016547775448682304,-0.9926753792624758,0.025721144440497244,1.205120548694658,0.026603384937230051,10.98925770905845,0,0.0003648549436079156
182,182,-0.015905531300660532,-0.9660211071770166,0.025587847129011385,1.180583160791612,0.026692871301092047,11.00594889494967,0,0.0002503452557054714
183,183,-0.016231244298831771,-1.000476318812182,0.026585148720069333,1.21732231372924,0.027623614282396524,10.9857423788852,-1,0.0003941325598626074
184,184,-0.015025623485213959,-0.9592455762362381,0.025335236547158788,1.215276739917594,0.027292718975417636,10.99337138590868,-1,0.0002248937110593872
185,185,-0.0165700257881338,-1.001739471312663,0.025319780230832485,1.184174360284717,0.026212944853148394,10.99939776277507,0,0.0002201899166677303
186,186,-0.017424074668937618,-0.9755898373075447,0.025034382084637794,1.200715804257199,0.027276155025819981,11.0177884128678,-1,0.0002935978851326722
187,187,-0.017283609939648257,-0.9807298211791931,0.02528090535336637,1.215093494951492,0.026224137826535085,10.98723309096391,1,0.0002018559806324233
188,188,-0.017949243163859159,-1.007775318829586,0.026749259656121849,1.208134961808356,0.027395568534788396,10.99064572270883,0,0.0003739041613388512
189,189,-0.016575224564120437,-0.9791156550519917,0.026679224106625366,1.203077737455423,0.026707699485761686,11.00404285937174,1,0.0002109103097021565
190,190,-0.016019188297785755,-0.9971781299466373,0.026577145624219388,1.219008555382721,0.02766056420896346,11.01185653477817,-1,0.0002368701938572464
191,191,-0.016730563637444573,-1.00630803168942,0.025538725098326127,1.202042009301695,0.026594219534822883,11.01472169570536,-1,0.0002076241079994817
192,192,-0.014828123946355687,-0.9690270887242525,0.025138781774055249,1.210157035873068,0.02640312241054572,10.98428883898824,1,0.0002976651191882317
193,193,-0.017540128073287087,-0.9904491271863877,0.025273192312112096,1.189894433903545,0.0271911335782914,10.98673675258776,0,0.0003990216753785807
194,194,-0.0165571515009513,-0.9552889948659204,0.02560661428511404,1.19133329278788,0.026548237388610594,10.98402520975077,1,0.0003676279382376887
195,195,-0.017752685485543325,-0.9569396706278325,0.026231458759633251,1.213585070849283,0.02609631548622315,11.00849143468777,0,0.0003739197144261531
196,196,-0.015953742574412288,-0.9621444759391251,0.026640050036031752,1.20818145095974,0.027949478309961251,11.01878872350929,0,0.0003927547831212208
197,197,-0.017235112202439357,-0.9747152158421253,0.025555702873565275,1.213696098750683,0.02725512259685952,11.00468735574247,0,0.0003821991756173877
